Frame,Time,C7_X,C7_Y,C7_Z,STRN_X,STRN_Y,STRN_Z,RSHO_X,RSHO_Y,RSHO_Z,RELB_X,RELB_Y,RELB_Z,RWRA_X,RWRA_Y,RWRA_Z,LSHO_X,LSHO_Y,LSHO_Z,LELB_X,LELB_Y,LELB_Z,LWRA_X,LWRA_Y,LWRA_Z
2125,21.24,21.976694,1355.2334,-184.53517,9.7298155,1077.0974,47.248623,-111.8853,1376.9116,-93.748619,-225.24889,1058.8905,-156.21837,-219.0737,849.13373,-72.818108,151.30342,1327.7489,-104.16117,254.22597,1002.1743,-110.09882,231.32629,794.59174,-3.4492102
2126,21.25,23.381828,1356.3805,-184.67328,9.5105524,1077.8527,47.51189,-109.53957,1380.8315,-92.908058,-224.78595,1064.3109,-157.27809,-218.19824,854.60217,-73.445419,151.56354,1327.5891,-103.77439,253.81848,1002.1102,-109.86469,231.06581,794.30414,-3.5284138
2127,21.26,24.610674,1357.2306,-184.24944,9.2913589,1078.6743,47.76474,-106.91412,1384.7239,-92.642319,-224.38573,1069.7019,-158.45975,-216.67586,859.64691,-74.834984,151.87604,1327.3708,-103.32091,253.41922,1001.9918,-109.63283,230.75256,793.99872,-3.4917481
2128,21.27,25.809629,1358.0757,-183.90366,9.0587902,1079.5972,48.097374,-103.93076,1388.6295,-93.064148,-224.3649,1075.0496,-159.33749,-215.00484,864.81049,-76.1661,152.24936,1327.0903,-102.87466,253.10129,1001.6626,-109.37281,230.45377,793.56183,-3.5123487
2129,21.28,27.080862,1358.9932,-183.38721,8.893631,1080.394,48.38969,-100.90671,1392.2166,-92.721542,-224.7674,1080.3618,-159.84569,-213.08604,869.88336,-77.542183,152.56265,1326.7209,-102.40434,252.83003,1001.273,-109.17298,230.06328,793.06421,-3.4977999
2130,21.29,28.44018,1359.9634,-182.88553,8.7659254,1081.1652,48.624611,-97.857162,1395.6017,-92.361992,-225.11935,1085.673,-160.29779,-211.23752,874.86273,-78.990715,152.93509,1326.3092,-101.8412,252.65923,1000.8146,-108.94317,229.67349,792.57611,-3.4639885
2131,21.3,29.707869,1360.797,-182.22992,8.6509628,1081.9443,48.898502,-94.700081,1398.7208,-91.615883,-225.65192,1090.9626,-160.82301,-209.4904,879.63867,-80.277344,153.3138,1325.8416,-101.17609,252.5798,1000.3466,-108.67133,229.15863,792.07361,-3.4514921
2132,21.31,31.018402,1361.6681,-181.84854,8.5708227,1082.5658,49.036255,-91.653023,1401.5575,-90.789207,-226.55623,1095.9802,-161.33704,-208.06573,884.18219,-81.468567,153.76337,1325.4167,-100.45229,252.55716,999.83081,-108.44366,228.65117,791.55103,-3.4078302
2133,21.32,32.295441,1362.4958,-181.47957,8.547286,1083.0834,49.227631,-88.764977,1404.0189,-89.297119,-227.90129,1100.5809,-161.83873,-207.15599,888.36627,-82.502525,154.2563,1325.0209,-99.779121,252.61095,999.32483,-108.19315,228.10738,791.00378,-3.3727722
2134,21.33,33.519608,1363.3928,-181.22885,8.5188971,1083.4667,49.333179,-86.335152,1406.597,-89.393829,-229.38998,1104.6913,-162.29964,-206.58664,892.17651,-82.881165,154.76247,1324.7347,-99.008095,252.67735,998.79419,-107.86073,227.52254,790.46759,-3.3279932
2135,21.34,34.750942,1364.2466,-180.92352,8.5093708,1083.754,49.420074,-84.124344,1408.2598,-89.120125,-230.95221,1108.259,-162.40327,-206.68777,895.27167,-83.609726,155.34256,1324.4438,-98.19474,252.79674,998.28046,-107.48486,226.91487,789.88947,-3.4106879
2136,21.35,36.042377,1364.9448,-180.67015,8.5777903,1083.9672,49.443726,-82.01606,1409.6772,-88.903954,-232.38675,1111.4053,-162.17471,-207.42177,897.9798,-84.181252,155.87914,1324.1814,-97.363396,252.93925,997.91638,-107.13126,226.30582,789.36578,-3.4631836
2137,21.36,37.244518,1365.4302,-180.42552,8.6292696,1084.033,49.475021,-79.836555,1410.8047,-86.934845,-233.73026,1114.271,-161.80919,-208.81113,900.37915,-84.469131,156.38037,1323.9648,-96.619682,253.09265,997.58765,-106.71022,225.70792,788.88635,-3.5565677
2138,21.37,38.415165,1365.7566,-180.15115,8.7519073,1084.0952,49.504478,-78.082947,1411.8304,-86.753845,-235.03729,1116.7507,-161.12343,-210.95807,902.40894,-84.331291,156.89449,1323.7805,-95.722305,253.2019,997.30231,-106.26395,225.09079,788.43439,-3.6692808
2139,21.38,39.502842,1365.9872,-179.96223,8.8432741,1084.1411,49.51083,-76.515724,1412.6975,-86.729118,-236.37781,1118.9451,-160.4109,-213.76707,904.23602,-83.996803,157.34706,1323.5557,-94.864594,253.30153,997.01581,-105.76727,224.5607,787.97205,-3.7580609
2140,21.39,40.515514,1366.1338,-179.70055,8.903966,1084.1169,49.612293,-75.141571,1413.4386,-86.803238,-237.688,1120.7833,-159.55006,-217.01994,905.82141,-83.325012,157.7693,1323.3899,-94.148476,253.39333,996.75745,-105.30945,224.02679,787.53735,-3.8891015
2141,21.4,41.444969,1366.2317,-179.55383,8.956563,1084.0554,49.735596,-73.908394,1414.0439,-86.854355,-238.90866,1122.4377,-158.62091,-220.56871,907.38092,-82.601295,158.11581,1323.1633,-93.398994,253.48317,996.48932,-104.89124,223.52563,787.09973,-4.0336194
2142,21.41,42.295475,1366.3247,-179.46335,8.9490309,1084.0101,49.826977,-72.767212,1414.6208,-86.883133,-239.94513,1123.9272,-157.5851,-224.14374,908.79144,-81.702927,158.43439,1322.9742,-92.764381,253.55942,996.26801,-104.45396,223.08849,786.65881,-4.2559071
2143,21.42,43.023663,1366.4579,-179.37737,8.9211378,1083.929,49.953922,-71.800064,1415.1281,-86.799889,-240.83357,1125.4076,-156.66281,-227.46393,910.19342,-80.789581,158.72691,1322.7832,-92.257263,253.61359,996.07983,-104.00221,222.66441,786.27832,-4.4053559
2144,21.43,43.665302,1366.5728,-179.30995,8.9075327,1083.9564,50.11665,-70.918884,1415.5463,-86.727608,-241.71342,1126.7274,-155.55019,-230.5282,911.56384,-79.975548,158.98317,1322.567,-91.86573,253.62083,995.88812,-103.52485,222.27002,785.86841,-4.61835
2145,21.44,44.19865,1366.6606,-179.26775,8.9035711,1084.0221,50.190289,-70.15731,1415.9792,-86.680382,-242.49773,1128.0588,-154.59631,-233.18892,912.87134,-79.392509,159.22514,1322.4137,-91.607986,253.58582,995.73627,-103.01586,221.94157,785.50226,-4.7421589
2146,21.45,44.63282,1366.7026,-179.14745,8.922246,1084.1101,50.276161,-69.510277,1416.3923,-86.481102,-243.22375,1129.1979,-153.79315,-235.50974,914.0199,-78.750145,159.51755,1322.2921,-91.511505,253.54538,995.61212,-102.58536,221.64224,785.16699,-4.8821454
2147,21.46,44.982552,1366.7123,-179.06485,8.9157963,1084.1929,50.248493,-68.937737,1416.7167,-86.184113,-243.97754,1130.2535,-153.33426,-237.52414,915.07098,-77.995155,159.82239,1322.2075,-91.444672,253.42592,995.49243,-102.23243,221.40366,784.85565,-5.0177822
2148,21.47,45.332806,1366.7303,-178.96121,8.9177923,1084.2661,50.30571,-68.471603,1416.9891,-85.926582,-244.71809,1131.1489,-152.96461,-239.05064,916.02386,-77.528542,160.10178,1322.1124,-91.44297,253.3541,995.36993,-102.0299,221.19307,784.55719,-5.2047014
2149,21.48,45.503132,1366.7046,-178.82846,8.9030905,1084.3304,50.31213,-68.096527,1417.1628,-85.659256,-245.29073,1131.9591,-152.76921,-240.35158,916.88605,-77.146149,160.3744,1322.0642,-91.499504,253.26732,995.22937,-101.95734,221.01855,784.31122,-5.282145
2150,21.49,45.603676,1366.6947,-178.6971,8.9263325,1084.376,50.345215,-67.873993,1417.2705,-85.317665,-245.77414,1132.5808,-152.73085,-241.29462,917.53937,-76.887764,160.5705,1321.9407,-91.537712,253.19922,995.0614,-101.96578,220.87628,784.07642,-5.3447084
2151,21.5,45.653008,1366.623,-178.54308,8.90693,1084.3375,50.425343,-67.819237,1417.267,-85.018349,-246.21983,1132.9556,-152.73395,-241.9964,918.02295,-76.671318,160.7621,1321.8264,-91.556808,253.14963,994.91919,-102.06592,220.76183,783.9632,-5.4259119
2152,21.51,45.598328,1366.5214,-178.32462,8.9368868,1084.3156,50.50626,-67.9562,1417.0879,-84.681519,-246.71715,1133.0857,-153.03806,-242.3992,918.26746,-76.538498,160.88771,1321.7284,-91.632141,253.03343,994.797,-102.26159,220.7542,783.94275,-5.5127521
2153,21.52,45.467136,1366.3932,-178.15509,8.9679575,1084.2543,50.676144,-68.229515,1416.8987,-84.384506,-247.20926,1132.9934,-153.56621,-242.49719,918.19702,-76.581337,160.94919,1321.6754,-91.754265,252.88347,994.81824,-102.56976,220.77817,784.04425,-5.5926752
2154,21.53,45.23695,1366.2247,-178.01682,9.0310154,1084.1356,50.88718,-68.598816,1416.5745,-84.247124,-247.55287,1132.5354,-154.07167,-242.30656,917.78058,-76.656731,160.95956,1321.6797,-91.870972,252.68817,994.83356,-102.9725,220.84991,784.16174,-5.696713
2155,21.54,44.990059,1366.0339,-177.82481,9.0957222,1083.9858,51.097313,-69.114273,1416.1199,-84.308945,-247.66734,1131.8066,-154.24153,-241.79872,917.08972,-76.756462,160.88853,1321.6918,-91.956276,252.52983,994.87506,-103.34618,220.84882,784.27252,-5.7991037
2156,21.55,44.668243,1365.7721,-177.5619,9.156538,1083.8572,51.201763,-69.722961,1415.6143,-84.324875,-247.58287,1130.8906,-154.38741,-241.00133,916.10498,-77.024986,160.77818,1321.736,-91.962044,252.41142,994.93213,-103.7021,220.78995,784.40704,-5.9576726
2157,21.56,44.31395,1365.412,-177.38739,9.1730347,1083.7174,51.277832,-70.503632,1414.9404,-84.401115,-247.38921,1129.7549,-154.58804,-240.09975,914.9137,-77.260811,160.70013,1321.804,-91.957664,252.32405,994.98438,-103.95035,220.70476,784.4743,-6.1431723
2158,21.57,43.929195,1365.038,-177.13258,9.1460762,1083.5481,51.366184,-71.387863,1414.1138,-84.497047,-247.28531,1128.3571,-154.92172,-238.94382,913.4209,-77.521782,160.64328,1321.9137,-91.92791,252.21574,995.07428,-104.13326,220.62148,784.6076,-6.3531919
2159,21.58,43.506123,1364.6532,-176.95998,9.1652994,1083.3405,51.404713,-72.485176,1413.0531,-84.540741,-247.09848,1126.59,-155.30699,-237.84366,911.71539,-77.577888,160.57748,1321.9926,-91.918236,252.13376,995.21466,-104.27512,220.43121,784.70966,-6.638083
2160,21.59,43.09761,1364.2523,-176.79865,9.1059904,1083.124,51.403843,-73.940475,1411.7542,-86.389763,-246.9442,1124.4698,-155.68645,-236.64056,909.76501,-77.655045,160.59586,1322.155,-92.003601,252.02457,995.40906,-104.32426,220.24632,784.91278,-6.8990297
2161,21.6,42.607136,1363.8315,-176.62804,9.0782633,1082.8909,51.493126,-75.446259,1410.4125,-86.390923,-246.67505,1121.9143,-156.30211,-235.42729,907.53973,-77.503677,160.65279,1322.3887,-92.174301,251.90929,995.73712,-104.32782,219.99115,785.17236,-7.2323308
2162,21.61,42.032543,1363.3921,-176.44231,9.1053352,1082.6365,51.631466,-77.126999,1408.9316,-85.951149,-246.34012,1119.0159,-157.20074,-234.30077,905.13867,-77.29364,160.78529,1322.7765,-92.429886,251.73975,996.25629,-104.24718,219.80142,785.56061,-7.5341725
2163,21.62,41.381096,1362.9846,-176.21968,9.0919561,1082.3345,51.804325,-78.92627,1407.2762,-85.3965,-245.72116,1115.9467,-158.24626,-233.09789,902.58643,-77.07856,160.89554,1323.3602,-92.790405,251.53226,996.91779,-104.16955,219.66771,786.12415,-7.7750678
2164,21.63,40.695072,1362.5177,-176.12352,9.165081,1082.0321,52.038483,-80.788795,1405.4126,-85.023537,-244.93907,1112.6587,-159.2415,-231.81615,899.88519,-76.891365,160.99341,1324.0687,-93.251984,251.30109,997.65601,-104.14109,219.57048,786.83057,-8.0493546
2165,21.64,39.92701,1361.9435,-176.05707,9.3052721,1081.7006,52.256771,-82.710251,1403.2861,-86.100258,-243.98311,1109.2428,-160.54585,-230.58232,896.96552,-76.564285,161.03528,1324.9088,-93.754845,251.00854,998.53992,-104.1588,219.47479,787.63776,-8.2109175
2166,21.65,39.177292,1361.2844,-176.07158,9.4890356,1081.4557,52.493458,-84.692139,1400.6543,-87.314804,-243.03339,1105.5688,-161.83414,-229.30838,893.66553,-76.201752,161.0562,1325.7974,-94.134872,250.76556,999.45068,-104.3278,219.46211,788.50513,-8.3448544
2167,21.66,38.447311,1360.5638,-175.99744,9.7239189,1081.1511,52.810993,-86.659241,1397.8315,-88.035446,-242.04224,1101.457,-162.95319,-228.02763,890.00061,-75.788017,161.01735,1326.6578,-94.480827,250.59602,1000.2275,-104.51891,219.42879,789.35358,-8.3723087
2168,21.67,37.759445,1359.761,-176.19699,9.962904,1080.813,53.145306,-88.625305,1394.5529,-88.410065,-241.13351,1096.8821,-163.91464,-226.72998,885.82996,-75.369659,161.02629,1327.546,-94.729309,250.45186,1001.0446,-104.83513,219.34563,790.27429,-8.3266821
2169,21.68,37.099953,1358.8328,-176.30434,10.158647,1080.4917,53.418949,-90.853638,1390.9319,-89.555359,-240.39734,1091.8185,-164.80484,-225.32634,881.12115,-74.882629,161.05518,1328.3457,-94.927895,250.35587,1001.7481,-105.14782,219.31277,791.1532,-8.2553511
2170,21.69,36.407909,1357.9382,-176.43341,10.326635,1080.123,53.641125,-93.276764,1387.0184,-90.60759,-239.76086,1086.1298,-165.55469,-224.18491,875.96942,-74.430038,160.96349,1329.0583,-95.043419,250.30214,1002.4531,-105.49113,219.26926,792.03754,-8.1305475
2171,21.7,35.607269,1357.0436,-176.58914,10.531976,1079.7207,53.82991,-95.897133,1382.6567,-91.798775,-239.12827,1079.8501,-166.20349,-223.3712,870.17053,-73.887573,160.86456,1329.8,-95.108826,250.28432,1003.0334,-105.94,219.30257,792.95612,-7.9174366
2172,21.71,34.713432,1356.1351,-176.84543,10.759254,1079.2159,53.997559,-98.772339,1377.8785,-92.940109,-238.60556,1072.9402,-166.64099,-222.50822,863.83276,-72.881805,160.66455,1330.4528,-95.137619,250.23436,1003.5511,-106.33509,219.27135,793.73077,-7.6713858
2173,21.72,33.726563,1355.2257,-177.12189,10.969542,1078.6304,54.028568,-101.74577,1372.7434,-94.205368,-238.14088,1065.4214,-166.964,-221.78329,857.04474,-71.819382,160.45071,1331.0614,-95.143494,250.24063,1003.9838,-106.78212,219.2975,794.49084,-7.2895808
2174,21.73,32.706051,1354.3536,-177.48073,11.163331,1077.9314,54.167828,-104.85755,1367.2919,-95.281143,-237.24597,1057.4984,-167.48468,-221.76665,849.96869,-69.870537,160.25563,1331.6528,-95.189079,250.23114,1004.2788,-107.21598,219.30307,795.12708,-6.9885421
2175,21.74,31.562052,1353.5186,-177.96815,11.369169,1077.2104,54.194347,-108.21614,1361.4156,-94.92778,-236.81615,1048.9976,-167.52292,-221.5434,841.98969,-66.406891,159.9774,1332.1313,-95.119545,250.22337,1004.4681,-107.63942,219.27654,795.67719,-6.6287427
2176,21.75,30.461489,1352.6267,-178.41408,11.668116,1076.3898,54.326305,-111.21804,1355.9309,-96.325699,-236.40811,1040.2148,-167.46219,-221.11235,833.82532,-67.53524,159.52605,1332.5247,-94.977646,250.26366,1004.5256,-108.07101,219.19823,796.11334,-6.2162776
2177,21.76,29.185593,1351.8231,-178.9319,11.931783,1075.5691,54.469093,-114.16055,1350.1157,-96.511551,-235.86032,1031.2875,-167.12648,-221.23268,825.45166,-65.400543,158.95612,1332.7896,-94.796349,250.34416,1004.5125,-108.39738,219.06725,796.47955,-5.8651996
2178,21.77,27.767622,1351.0138,-179.31517,12.088088,1074.8265,54.643356,-116.92219,1344.4795,-97.100304,-235.13727,1022.3474,-166.49149,-221.4075,817.2417,-63.548306,158.36861,1333.0326,-94.594872,250.43144,1004.485,-108.6456,218.8557,796.74371,-5.5186253
2179,21.78,25.991573,1349.8994,-178.95497,12.108372,1074.0907,54.790295,-119.69154,1339.3425,-97.867226,-234.43814,1013.769,-165.40231,-221.57866,809.28064,-61.890087,157.52046,1333.2715,-94.363304,250.5517,1004.5035,-108.80738,218.68117,796.98785,-5.164958
2180,21.79,24.471628,1349.2402,-179.58806,12.244566,1073.4717,54.862644,-122.37304,1334.6105,-99.036537,-233.35999,1005.8311,-164.0312,-221.65692,801.88428,-60.233524,156.50713,1333.5822,-94.138382,250.59691,1004.5885,-108.89919,218.54495,797.23749,-4.8503137
2181,21.8,22.823675,1348.6831,-180.35013,12.376868,1072.9213,54.875957,-124.47602,1330.5414,-100.17221,-232.02673,998.66107,-161.87721,-221.68167,795.48383,-58.433197,155.30074,1334.0454,-93.826675,250.61378,1004.7824,-108.89144,218.38927,797.55096,-4.6505752
2182,21.81,21.245308,1348.1093,-180.92856,12.415815,1072.519,55.010696,-126.39667,1327.4701,-101.23133,-230.47278,993.54877,-159.76862,-221.48372,790.19507,-56.87986,153.97734,1334.6318,-93.531479,250.59325,1005.2789,-108.85077,218.22067,798.08466,-4.3948927
2183,21.82,19.740471,1347.6759,-181.57465,12.344072,1072.2169,55.364868,-127.97334,1325.4725,-102.14107,-228.40746,989.55988,-157.00841,-221.07326,786.49976,-55.415012,152.43503,1335.3842,-93.330429,250.41855,1006.0577,-108.64014,218.06818,798.75537,-4.3383398
2184,21.83,18.436447,1347.5112,-182.23074,12.267933,1072.2001,55.411236,-129.07101,1324.4857,-103.02956,-225.94597,987.55786,-154.4769,-220.3445,784.46771,-53.923542,150.96054,1336.228,-93.203972,250.15938,1007.1973,-108.24984,217.89645,799.67078,-4.2659473
2185,21.84,17.329502,1347.4906,-182.87651,12.079165,1072.3519,55.363758,-129.96843,1324.3279,-103.73032,-223.36984,987.10913,-152.18282,-219.47711,783.63611,-52.355984,149.44139,1337.0981,-93.27594,249.83568,1008.5172,-107.73693,217.76515,800.66589,-4.2911472
2186,21.85,16.586605,1347.8582,-183.84285,11.800551,1072.6301,55.129509,-130.6862,1324.7886,-104.42851,-221.19283,987.75952,-149.79312,-218.35855,783.88837,-50.89772,148.06712,1337.9143,-93.36557,249.40321,1009.9813,-107.14388,217.509,801.75598,-4.3384709
2187,21.86,15.813206,1347.9504,-184.23586,11.473438,1073.0555,54.795074,-131.2758,1325.729,-105.26118,-219.57626,989.03595,-147.48866,-217.13451,784.79742,-49.307171,146.79146,1338.5935,-93.559258,248.99573,1011.3154,-106.39809,217.29317,802.61511,-4.363389
2188,21.87,15.173247,1348.1616,-184.60901,11.041218,1073.5687,54.331024,-131.72125,1326.8143,-105.77501,-218.53392,990.44916,-145.6292,-215.82594,786.12579,-47.516434,145.70103,1339.088,-93.742012,248.71089,1012.4052,-105.65595,217.09792,803.29462,-4.2932086
2189,21.88,14.432922,1348.0365,-184.43561,10.617174,1074.101,53.856674,-132.06026,1327.9851,-105.99945,-218.282,991.68652,-144.46768,-214.65471,787.5448,-45.646229,144.80177,1339.4016,-94.04953,248.46144,1013.157,-104.94617,216.9048,803.68652,-4.201201
2190,21.89,14.152588,1348.5153,-185.19318,10.131858,1074.6219,53.163223,-132.36011,1329.0892,-105.98468,-218.83214,992.73279,-143.88847,-213.68845,789.01294,-43.680923,144.18242,1339.5394,-94.365044,248.36935,1013.5487,-104.34979,216.77361,803.7951,-3.9596758
2191,21.9,13.656219,1348.3792,-184.97556,9.6575022,1075.0776,52.656746,-132.52545,1330.051,-105.53224,-220.13403,993.6922,-143.81227,-212.84898,790.47571,-41.82299,143.80232,1339.4508,-94.688324,248.34157,1013.5632,-103.7276,216.74362,803.61786,-3.6967461
2192,21.91,13.50685,1348.6962,-185.45132,9.1231108,1075.3126,52.268223,-132.59601,1330.7988,-104.87402,-222.22487,994.56738,-143.70454,-212.34027,791.77661,-39.923801,143.5932,1339.1512,-95.018059,248.40132,1013.2711,-103.09669,216.73093,803.21521,-3.3499835
2193,21.92,13.008945,1348.2855,-184.92975,8.7486029,1075.3719,51.910442,-132.63449,1331.3571,-104.12711,-224.98189,995.54108,-143.58772,-212.03601,793.05811,-37.935703,143.47725,1338.7041,-95.351013,248.43004,1012.7267,-102.72449,216.82329,802.67828,-2.8464277
2194,21.93,12.696126,1348.1467,-184.95972,8.4755602,1075.2446,51.724583,-132.63428,1331.6876,-103.35571,-227.89064,996.54614,-143.37633,-211.97365,794.23187,-36.379807,143.40158,1338.1732,-95.698967,248.44193,1012.0453,-102.41095,216.91554,802.12537,-2.3209784
2195,21.94,12.381631,1347.9138,-185.05051,8.3224211,1074.9723,51.593697,-132.67145,1331.835,-102.74191,-231.06551,997.29956,-142.81938,-212.10385,795.26538,-34.693764,143.39813,1337.6234,-96.000198,248.40015,1011.3002,-102.12656,217.08958,801.56787,-1.7637122
2196,21.95,12.254619,1347.944,-185.55951,8.2498913,1074.5114,51.605774,-132.79187,1331.8036,-102.12749,-233.19247,997.75317,-142.43997,-212.39696,795.98291,-32.97226,143.38708,1337.1753,-96.226288,248.33324,1010.6038,-101.87962,217.18938,801.02094,-1.2277987
2197,21.96,11.915744,1347.6495,-185.59416,8.2578878,1074.0524,51.650448,-133.0433,1331.6809,-101.75999,-235.51492,997.68549,-141.19603,-212.85057,796.49561,-31.472069,143.40474,1336.9026,-96.366539,248.21187,1010.0247,-101.65774,217.27289,800.63214,-0.64094603
2198,21.97,11.638314,1347.4773,-185.65086,8.3732529,1073.5703,51.742702,-133.34569,1331.4984,-101.33864,-237.15695,997.53693,-140.01364,-213.63036,796.77588,-30.043446,143.47083,1336.8799,-96.399925,248.09425,1009.6185,-101.47237,217.20691,800.47162,-0.1511755
2199,21.98,11.372972,1347.3503,-185.5899,8.5696049,1073.1249,51.929241,-133.68474,1331.3622,-101.0602,-238.51378,997.2912,-138.79132,-214.58502,797.00769,-28.88205,143.50891,1337.1185,-96.369202,247.91978,1009.5682,-101.27091,217.05424,800.62378,0.27248222
2200,21.99,11.152511,1347.3607,-185.4655,8.8159161,1072.7708,52.127796,-133.95717,1331.2266,-100.76672,-239.67325,997.07098,-137.65335,-216.01398,797.1391,-27.822266,143.45998,1337.6707,-96.220894,247.67929,1009.9578,-101.18017,216.82811,801.23425,0.66236573
2201,22.0,10.693614,1347.1935,-184.81592,9.1539364,1072.5586,52.297119,-134.12578,1331.158,-100.5322,-240.59843,996.9798,-136.45172,-217.67128,797.26642,-27.053633,143.33505,1338.5319,-96.029587,247.38016,1010.7867,-101.01653,216.47237,802.24005,0.87991381
2202,22.01,10.461548,1347.4543,-184.67174,9.5012274,1072.4113,52.466774,-134.22598,1331.1401,-100.24468,-241.46574,997.21777,-135.19032,-219.60728,797.42047,-26.276699,143.11993,1339.7832,-95.860924,247.05695,1012.1777,-100.94468,216.076,803.69348,0.99928504
2203,22.02,10.147801,1347.8328,-184.50609,9.8378391,1072.3904,52.556892,-134.19226,1331.2528,-100.06001,-242.22641,997.63702,-133.85486,-221.7451,797.63873,-25.611593,142.82843,1341.2949,-95.595726,246.68074,1013.9296,-100.88216,215.48965,805.4494,0.95375848
